"","StartDate","EndDate","Status","IPAddress","Progress","Duration..in.seconds.","Finished","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","LocationLatitude","LocationLongitude","DistributionChannel","UserLanguage","Q_RecaptchaScore","Q_RelevantIDDuplicate","Q_RelevantIDDuplicateScore","Q_RelevantIDFraudScore","Q_RelevantIDLastStartDate","Informed.Consent","Screening2","Screening3","Screening1","Q491","Demographics...Q1","Controls...Q3","Demographics...Q2","Demographics...Q2_6_TEXT","Demographics...Q3","Demographics...Q4","Demographics...Q5","Demographics...Q6","Q492","Q493_NPS_GROUP","Q493","Disaster...Q0","Disaster...Q1","Disaster...Q1_15_TEXT","Q440","Disaster...Q3","Disaster...Q6","Q467","Q467_4_TEXT","Disaster...Q7A","Disaster...Q7B","Disaster...Q7C","Disaster...Q8","Q468","Q468_4_TEXT","Disaster...Q9A","Disaster...Q9B","Disaster...Q9C","Q493.1","Home...Q1","Home...Q10","Controls...Q2B_NPS_GROUP","Controls...Q2B","Controls...Q2C","Home...Q3","Home...Q4","Home...Q5","Home...Q6A","Home...Q6","Home...Q7_4","Home...Q9","Knowledge...Q2","Knowledge...Q1","Attention1","Knowledge...Q5A","Knowledge...Q5B","Knowledge...Q5C","Knowledge...Q6A_4","Knowledge...Q6B","Knowledge...Q6C","Control...Q1","Control...Q2","Control...Q3","Control...Q4","Q113","Q114","Q115","Q116","Q117","Q323_1","Q324_1","Treated...Q1","Treated...Q2","Treated...Q3","Treated...Q4","Q125","Q126","Q127","Q128","Q129","Controls...Q1_NPS_GROUP","Controls...Q1","Controls...Q4_NPS_GROUP","Controls...Q4","Q279_NPS_GROUP","Q279","Literacy...Q2","Controls...Q5","Controls...Q6","Preference...Q3","Attention_1","Attention_2","Hypothetical...Q1A_NPS_GROUP","Hypothetical...Q1A","Q305","Q441_1","Hypothetical...Q2B_NPS_GROUP","Hypothetical...Q2B","Hypothetical...Q2BB","Q446_1","Q471","Hypothetical...Q2C_NPS_GROUP","Hypothetical...Q2C","Hypothetical...Q2CC","Q447_1","Q472","Hypothetical...Q2D_NPS_GROUP","Hypothetical...Q2D","Hypothetical...Q2DD","Q448_1","Q473","Q461_NPS_GROUP","Q461","Q462","Q463_1","Q474","Q464_NPS_GROUP","Q464","Q465","Q466_1","Q475","Q467_NPS_GROUP","Q467.1","Q468.1","Q469_1","Q476","Hypothetical...Q1B_NPS_GROUP","Hypothetical...Q1B","Hypothetical...Q1BB","Hypothetical...Q1BBB_1","Hypothetical...Q1C_NPS_GROUP","Hypothetical...Q1C","Hypothetical...Q1CC","Q443_1","Hypothetical...Q1D_NPS_GROUP","Hypothetical...Q1D","Hypothetical...Q1DD","Q444_1","Q452_NPS_GROUP","Q452","Q453","Q454_1","Q455_NPS_GROUP","Q455","Q456","Q457_1","Q458_NPS_GROUP","Q458","Q459","Q460_1","Preference...Q1","Preference...Q1_4_TEXT","Preference...Q2","Preference...Q2_3_TEXT","Preference...Q3A","Preference...Q3B","Preference...Q3C","Q316","Q314","Q315","Q316.1","Q317","GenPolicy...Q1_1","GenPolicy...Q1_4","GenPolicy...Q3","Q439","Q439_4_TEXT","Q502","StartTime","aid","StartSection","TotalSection","WTP1","WTP2","WTP3","WTP0","Treated","FEMAText","SBAText","FEMA","SBA","Hypothetical.1"
"1895","2025-04-02 20:39:04","2025-04-02 20:48:05","IP Address","73.132.155.134","100","540","True","2025-04-02 20:48:05","R_22kJwtQaUdVsd4t","","","","","39.2934","-75.6018","anonymous","EN","1","","0","0","","I agree","45 - 64","Yes","Own","DE","$50,000 to $74,999","I am not sure","White","","No","Female","Bachelor's or more","Yes","No","Detractor","0","","","","","","","","","","","","","","","","","","19977","2018","300000","Detractor","0","","Yes","Yes","I am not sure","","No","","No","True","False","Agree","Likely (50% – 74%)","$50,000 to $74,999","Between 2 weeks and 2 months","75","Likely (50% – 74%)","Between 2 weeks and 2 months","","","","","","","","","","65","451","Yes","","","No","","100","","","","Detractor","3","Detractor","5","Detractor","5","$55","Disagree","Strongly disagree","Strongly agree","5","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Detractor","0","Yes","250","","Detractor","0","Yes","250","","","","","","","","","","","","","","","","","","","","","Government assistance should prioritize low-income households.","","The government should help people rebuild as they were before.","","Agree","Agree","Neither agreenor disagree","Agree","Disagree","Agree","Agree","Strongly agree","20","5","Only some of the time","Republican","","","","4ab1d3e9-2782-4eaa-a455-47d00f36755fzqztmn","1","5","100","52","26","142","1","Your chance of approval for a FEMA grant","Your chance of approval for an SBA disaster loan","34","1","B"
"1896","2025-04-02 18:49:03","2025-04-02 21:30:03","IP Address","209.6.225.107","100","9659","True","2025-04-02 21:30:04","R_4Jfwgt5qEDottL3","","","","","42.3427","-71.0922","anonymous","EN","0.5","","0","0","","I agree","65 or older","Yes","Own","MA","$50,000 to $74,999","Yes","White","","No","Male","Bachelor's or more","No","No","Detractor","3","","","","","","","","","","","","","","","","","","02472","1994","73000","Detractor","2","Minor damage (1% – 25%)","No","Yes","Yes","","No","","No","True","I am not sure","Agree","Very likely (75% – 99%)","$50,000 to $74,999","Between 6 months and 1 year","75","Very likely (75% – 99%)","Between 2 months and 6 months","","","","","","","","","","67","730","Yes","","","Yes","175","","","","","Detractor","6","Promoter","9","Passive","7","$55","Strongly disagree","Strongly disagree","Agree","5","4","","","","","","","","","","","","","","","","","","","","","","","","","Passive","8","No","","It's a vacation home. He made no effort to make the property more fire resistant ","","","","","","","","","","Promoter","10","No","","","","","","","","","","","","","","","","","","Government assistance should prioritize low-income households.","","The government should help people rebuild in an area with a lower risk of natural disasters.","","Agree","Neither agreenor disagree","Disagree","Strongly agree","Neither agreenor disagree","Agree","Disagree","Agree","41","9","Most of the time","Independent","","","","a08178f2-38fa-4041-8a2f-6fe79081002czqztmn","1","5","96","64","28","150","1","Your chance of approval for a FEMA grant","Your chance of approval for an SBA disaster loan","34","70","C"
"1897","2025-04-03 00:28:17","2025-04-03 01:16:57","IP Address","73.251.255.39","100","2919","True","2025-04-03 01:16:57","R_2QyevgtcroRDbU7","","","","","37.2126","-77.4771","anonymous","EN","0.6000000238418579","","0","5","","I agree","25 - 44","Yes","Own","VA","$50,000 to $74,999","I am not sure","White,Black or African American,American Indian or Alaska Native,Asian","","Yes","Male","Some college","No","No","Detractor","0","","","","","","","","","","","","","","","","","","23805","2023","190000","Detractor","0","","No","Yes","I am not sure","","I am not sure","","No","I am not sure","I am not sure","Agree","I am not sure","I am not sure","Less than 2 weeks","42","Certain (100%)","Between 2 weeks and 2 months","No","No","Yes","","","","","40","","","","","","","","","","","","","Detractor","5","Passive","7","Promoter","10","$100","Neither agree
nor disagree","Neither agree
nor disagree","Neither agree
nor disagree","5","4","","","","","","","","","","Passive","7","Yes","130","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Detractor","4","No","","Equal government assistance should go to people of all incomes.","","The government should provide direct financial aid and let individuals decide how to use it.","","Agree","Strongly agree","Strongly agree","Agree","Strongly agree","Strongly agree","Strongly agree","Neither agreenor disagree","52","48","Most of the time","Prefer not to say","","","","b3d6eeae-9c60-48ce-8060-31c1ff81db26zqztmn","1","5","110","55","26","150","0","","","","","G"
"1898","2025-04-03 11:20:05","2025-04-03 11:31:11","IP Address","97.137.26.97","100","665","True","2025-04-03 11:31:12","R_OJVXDJNClDmmsFz","","","","","40.6367","-80.2401","anonymous","EN","0.8999999761581421","","0","0","","I agree","25 - 44","Yes","Own","PA","$25,000 to $49,999","Yes","White","","No","Female","Some college","Yes","No","Passive","7","","","","","","","","","","","","","","","","","","15333","2019","150000","Detractor","4","Moderate damage (26% – 50%)","Yes","Yes","Yes","","No","","No","I am not sure","False","Agree","Likely (50% – 74%)","$50,000 to $74,999","Between 6 months and 1 year","37","Likely (50% – 74%)","Between 2 months and 6 months","","","","","","","","","","42","703","Yes","","","No","","120","","","","Passive","7","Promoter","10","Passive","8","$60","Disagree","Strongly disagree","Strongly agree","5","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Detractor","3","Yes","88","","","","","","","","","","","","","","Detractor","5","Yes","129","","","","","","","","","Equal government assistance should go to people of all incomes.","","The government should provide direct financial aid and let individuals decide how to use it.","","Agree","Neither agreenor disagree","Disagree","Agree","Agree","Neither agreenor disagree","Agree","Neither agreenor disagree","53","19","Most of the time","Republican","","No ty ","","c83493c5-2bb5-4201-9e8a-860e02a7f82bzqztmn","1","5","101","63","20","140","1","Your chance of approval for a FEMA grant","Your chance of approval for an SBA disaster loan","35","50","E"
"1899","2025-04-03 11:19:44","2025-04-03 11:35:53","IP Address","72.230.104.50","100","968","True","2025-04-03 11:35:54","R_5aQId3ENz9w3qJX","","","","","43.2143","-77.9392","anonymous","EN","1","","0","0","","I agree","25 - 44","Yes","Own","NY","$50,000 to $74,999","No","Black or African American","","No","Male","Some college","Yes","No","Detractor","2","","","","","","","","","","","","","","","","","","14416","2021","1500","Detractor","5","Moderate damage (26% – 50%)","No","No","","No","","","No","I am not sure","I am not sure","Agree","I am not sure","I am not sure","Between 1 year and 2 years","35","I am not sure","Between 1 year and 2 years","No","No","No","","","","","","7","","","","","","","","","","","","Detractor","3","Passive","7","Detractor","5","$5","Neither agree
nor disagree","Neither agree
nor disagree","Neither agree
nor disagree","5","4","","","","","","","","","","","","","","","","","","","","Detractor","1","Yes","127","","","","","","","","","","","","","","","","Promoter","10","No","","","","","","","","","","","","","","","","","","Equal government assistance should go to people of all incomes.","","The government should provide direct financial aid and let individuals decide how to use it.","","Agree","Disagree","Disagree","Neither agreenor disagree","Neither agreenor disagree","Neither agreenor disagree","Neither agreenor disagree","Neither agreenor disagree","49","51","Only some of the time","Independent","","","","c21fc956-2ea1-4ce2-9dd9-bf5cb7e2dbc4zqztmn","1","5","110","60","21","131","0","","","","","C"
"1900","2025-04-03 19:46:08","2025-04-03 19:57:49","IP Address","104.28.32.93","100","701","True","2025-04-03 19:57:50","R_2CUDZNo47vJzxAG","","","","","30.303","-90.972","anonymous","EN","0.8999999761581421","","0","0","","I agree","45 - 64","Yes","Own","MS","$100,000 to $149,999","Yes","White","","No","Female","Bachelor's or more","No","Yes","Promoter","10","2015","Hurricane","","$1,000 – $9,999","25% – 49%","Yes, I applied and I was approved and I received funds","","","2000.00","A lot lower than expected","Between 2 weeks and 2 months","I was aware of this program, but I did not apply","I did not want to take on additional debts","","","","","39301","2010","350000.00","Passive","7","Moderate damage (26% – 50%)","No","Yes","Yes","","No","","No","True","False","Agree","Very likely (75% – 99%)","$5,000 to $9,999","Between 2 weeks and 2 months","40","Likely (50% – 74%)","Between 2 weeks and 2 months","","","","","","","","","","145","","Yes","","","Yes","140","","","","","Detractor","1","Detractor","0","Detractor","0","$55","Disagree","Disagree","Disagree","5","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Passive","8","No","","Taxpayers shouldn’t be responsible for someone else’s loss ","","","","","","","","","","","","","","","","","Promoter","9","No","","","","","","Equal government assistance should go to people of all incomes.","","The government should help people rebuild in the same area with stronger, more resilient structures.","","Neither agreenor disagree","Agree","Disagree","Disagree","Agree","Agree","Neither agreenor disagree","Neither agreenor disagree","40","12","Never","Democrat","","","","a79f60e1-ff35-4c42-9277-dbb361411b99zqztmn","2","6","100","61","20","136","1","Your chance of approval for a FEMA grant","Your chance of approval for an SBA disaster loan","34","59","F"
"1901","2025-04-03 20:37:59","2025-04-03 20:47:42","IP Address","172.56.65.218","100","582","True","2025-04-03 20:47:43","R_W1bssTM9pffx6b7","","","","","33.8923","-84.2545","anonymous","EN","0.8999999761581421","","0","0","","I agree","45 - 64","Yes","Own","GA","$50,000 to $74,999","I am not sure","White","","No","Female","Some college","No","No","Detractor","5","","","","","","","","","","","","","","","","","","30734","2012","53000","Detractor","0","","No","Yes","Yes","","I am not sure","","No","I am not sure","True","Agree","Likely (50% – 74%)","I am not sure","Between 6 months and 1 year","75","Very unlikely (0% – 25%)","Between 6 months and 1 year","Yes","","","Yes","150","","","","","","","","","","","","","","","","Detractor","4","Detractor","3","Detractor","5","$55","Neither agree
nor disagree","Neither agree
nor disagree","Strongly agree","5","4","","","","","","","","","","","","","","","Detractor","3","Yes","125","","","","","","","","","","","","","","","","","Detractor","2","Yes","125","","","","","","","","","","","","","","","","","","","","","Equal government assistance should go to people of all incomes.","","The government should provide direct financial aid and let individuals decide how to use it.","","Neither agreenor disagree","Neither agreenor disagree","Neither agreenor disagree","Neither agreenor disagree","Neither agreenor disagree","Neither agreenor disagree","Neither agreenor disagree","Neither agreenor disagree","20","10","Never","Other","None","","","8d7132b0-fc18-4edd-b2cf-830b403bdd52zqztmn","1","5","109","52","24","150","0","","","","","B"
"1902","2025-04-03 20:52:08","2025-04-03 21:03:35","IP Address","32.220.196.104","100","686","True","2025-04-03 21:03:36","R_TjvzovV5BJD6KXL","","","","","41.797","-71.8857","anonymous","EN","0.800000011920929","","0","0","","I agree","45 - 64","Yes","Own","CT","$50,000 to $74,999","No","White","","No","Male","High school or less","No","Yes","Detractor","5","2024","Other","Hail","$10,000 – $19,999","100% (repaired everything)","I was not aware of this program, so I did not apply","","","","","","I was not aware of this program, so I did not apply","","","","","","06260","2002","89900","Detractor","0","","Yes","Yes","No","","No","","I am not sure","True","False","Agree","Very unlikely (0% – 24%)","$10,000 to $29,999","Between 1 year and 2 years","75","Very unlikely (0% – 25%)","Between 1 year and 2 years","Yes","","","Yes","150","","","","","","","","","","","","","","","","Detractor","0","Passive","7","Detractor","2","$56","Disagree","Disagree","Neither agree
nor disagree","5","4","Detractor","5","No","","Detractor","0","Yes","250","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Equal government assistance should go to people of all incomes.","","The government should help people rebuild in an area with a lower risk of natural disasters.","","Agree","Neither agreenor disagree","Neither agreenor disagree","Agree","Agree","Neither agreenor disagree","Agree","Agree","100","10","Never","Independent","","Be safe","","ed4ac1a9-e199-4130-afb6-4fc7bb81d72ezqztmn","2","6","99","66","24","147","0","","","","","A"
"1903","2025-04-03 21:05:59","2025-04-03 21:10:32","IP Address","71.192.222.161","100","273","True","2025-04-03 21:10:33","R_u1vg05e1CUmX5gl","","","","","43.011","-71.4571","anonymous","EN","0.699999988079071","","0","0","","I agree","25 - 44","Yes","Own","NH","$50,000 to $74,999","No","White","","No","Female","Some college","Yes","Yes","Promoter","9","2021","Blizzard / Ice storm,Flooding","","$10,000 – $19,999","25% – 49%","I was aware of this program, but I did not apply","I did not think I would qualify","","","","","I was aware of this program, but I did not apply","I did not think I would qualify","","","","","03103","2015","175000","Detractor","6","Minor damage (1% – 25%)","Yes","Yes","No","","Yes","3867","No","False","False","Agree","Likely (50% – 74%)","$5,000 to $9,999","Between 2 weeks and 2 months","58","Likely (50% – 74%)","Between 2 weeks and 2 months","Yes","","","No","","130","","","","","","","","","","","","","","","Passive","8","Detractor","6","Passive","7","$5","Disagree","Disagree","Agree","5","4","Detractor","5","Yes","242","","","","","","","","","","","","","","","","","","","","","Detractor","4","Yes","242","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Government assistance should aim to fully compensate people for their uninsured losses, even if this means providing more assistance to households with more expensive properties.","","The government should provide direct financial aid and let individuals decide how to use it.","","Disagree","Disagree","Disagree","Disagree","Disagree","Disagree","Neither agreenor disagree","Neither agreenor disagree","76","61","Only some of the time","Independent","","Easy","","1270a3ab-25b1-44e0-b845-b73e10569771zqztmn","2","6","102","69","30","147","0","","","","","A"
"1904","2025-04-03 20:55:47","2025-04-03 21:11:51","IP Address","72.185.16.46","100","963","True","2025-04-03 21:11:52","R_r7PG3n5oEenlmOl","","","","","28.4797","-82.5126","anonymous","EN","0.699999988079071","","0","0","","I agree","45 - 64","Yes","Own","FL","$75,000 to $99,999","No","White","","No","Male","Some college","Yes","Yes","Detractor","0","2015","Hurricane","","$10,000 – $19,999","25% – 49%","Yes, I applied, but I was not approved","","","","","","I was not aware of this program, so I did not apply","","","","","","34602","2012","64900","Detractor","3","Minor damage (1% – 25%)","Yes","No","","No","","","No","I am not sure","False","Agree","I am not sure","$30,000 to $49,999","Between 2 months and 6 months","25","I am not sure","Between 2 months and 6 months","","","","","","","","","","79","690","Yes","","","No","","107","","","","Detractor","2","Detractor","4","Detractor","0","$5","Disagree","Disagree","Neither agree
nor disagree","5","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Passive","7","No","","","","","","","","","","","","","","","","","","","","","","","","","c8e43e39-838d-4add-aef4-1502b700a522zqztmn","2","6","107","68","26","147","1","Your chance of approval for a FEMA grant","Your chance of approval for an SBA disaster loan","34","66","F"
"1905","2025-04-03 21:08:33","2025-04-03 21:16:17","IP Address","73.197.2.100","100","463","True","2025-04-03 21:16:18","R_2fjQgMADtrbOfd3","","","","","40.6105","-74.2813","anonymous","EN","0.8999999761581421","","0","0","","I agree","18 - 24","Yes","Own","NJ","$75,000 to $99,999","No","Black or African American","","No","Female","Bachelor's or more","Yes","No","Promoter","9","","","","","","","","","","","","","","","","","","07088","2005","94000","Passive","7","Moderate damage (26% – 50%)","Yes","Yes","Yes","","Yes","2396","No","True","False","Agree","Unlikely (25% – 49%)","$10,000 to $29,999","Between 6 months and 1 year","37","Likely (50% – 74%)","Between 1 year and 2 years","Yes","","","Yes","250","","","","","","","","","","","","","","","","Detractor","2","Passive","8","Detractor","6","$100","Disagree","Disagree","Strongly agree","5","4","","","","","","","","","","","","","","","","","","","","Detractor","3","Yes","170","","","","","","","","","","","","Detractor","3","Yes","250","","","","","","","","","","","","","","","","","","","","","Government assistance should aim to fully compensate people for their uninsured losses, even if this means providing more assistance to households with more expensive properties.","","The government should provide direct financial aid and let individuals decide how to use it.","","Agree","Strongly agree","Agree","Agree","Strongly agree","Neither agreenor disagree","Strongly agree","Strongly agree","84","33","Only some of the time","Independent","","No, this was a great survey ","","13b383b9-d89a-4bd4-9155-88e002463296zqztmn","1","5","109","68","11","144","0","","","","","B"
"1906","2025-04-03 21:12:57","2025-04-03 21:23:26","IP Address","216.220.81.225","100","628","True","2025-04-03 21:23:27","R_3mbBdpW06Kxas6J","","","","","41.174","-74.4634","anonymous","EN","1","","0","0","","I agree","45 - 64","Yes","Own","NJ","$100,000 to $149,999","No","White","","No","Female","High school or less","Yes","No","Detractor","4","","","","","","","","","","","","","","","","","","07422","2009","250000","Detractor","5","Moderate damage (26% – 50%)","Yes","Yes","No","","No","","No","I am not sure","I am not sure","Agree","Likely (50% – 74%)","$75,000","Between 2 weeks and 2 months","75","Very likely (75% – 99%)","Between 2 months and 6 months","Yes","","","No","","109","","","","","","","","","","","","","","","Detractor","0","Detractor","4","Detractor","2","$55","Neither agree
nor disagree","Neither agree
nor disagree","Strongly disagree","5","4","","","","","","","","","","","","","","","Detractor","0","Yes","210","","","","","","","","","","","","","","","","","","","","","Detractor","5","Yes","144","","","","","","","","","","","","","","","","","Equal government assistance should go to people of all incomes.","","The government should help people rebuild as they were before.","","Agree","Agree","Neither agreenor disagree","Agree","Neither agreenor disagree","Agree","Strongly agree","Agree","16","16","Never","Prefer not to say","","","","8c2e831b-73a4-45c0-85cc-60a821407bd4zqztmn","1","5","108","69","29","135","0","","","","","C"
"1907","2025-04-03 21:15:38","2025-04-03 21:23:30","IP Address","64.121.236.154","100","471","True","2025-04-03 21:23:30","R_1gRCvZMrKxaRTp2","","","","","40.625","-75.3953","anonymous","EN","0.699999988079071","","0","0","","I agree","25 - 44","Yes","Own","PA","$50,000 to $74,999","Yes","White","","No","Male","High school or less","Yes","No","Passive","8","","","","","","","","","","","","","","","","","","18018","2020","200000","Passive","7","Minor damage (1% – 25%)","Yes","Yes","Yes","","No","","Yes","False","True","Agree","Likely (50% – 74%)","$5,000 to $9,999","Between 2 months and 6 months","48","Very likely (75% – 99%)","Between 6 months and 1 year","Yes","","","Yes","200","","","","","","","","","","","","","","","","Promoter","9","Passive","8","Passive","7","$5","Disagree","Neither agree
nor disagree","Agree","5","4","","","","","","","","","","Passive","7","Yes","200","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Passive","7","Yes","88","","","","","","","","","Equal government assistance should go to people of all incomes.","","The government should help people rebuild in an area with a lower risk of natural disasters.","","Agree","Neither agreenor disagree","Agree","Neither agreenor disagree","Agree","Neither agreenor disagree","Agree","Agree","62","59","Only some of the time","Republican","","","","e1e83d58-f82b-4ac0-b1c5-b1c475c95194zqztmn","1","5","96","56","30","141","0","","","","","E"
"1908","2025-04-03 21:12:32","2025-04-03 21:28:25","IP Address","50.107.145.180","100","952","True","2025-04-03 21:28:25","R_3EMdxDwKcuSGiRR","","","","","41.1531","-76.1502","anonymous","EN","0.800000011920929","","0","0","","I agree","25 - 44","Yes","Own","PA","$25,000 to $49,999","I am not sure","White","","No","Female","Some college","Yes","No","Passive","7","","","","","","","","","","","","","","","","","","18630","2016","230000.00","Detractor","3","Moderate damage (26% – 50%)","No","Yes","Yes","","Yes","1958","I am not sure","True","False","Agree","Unlikely (25% – 49%)","$30,000 to $49,999","Between 2 months and 6 months","45","Unlikely (25% – 49%)","Between 2 weeks and 2 months","","","","","","","","","","54","653","Yes","","","Yes","150","","","","","Detractor","6","Detractor","6","Detractor","6","$80","Disagree","Disagree","Agree","5","4","","","","","","","","","","","","","","","Passive","7","Yes","130","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Passive","8","Yes","87","Equal government assistance should go to people of all incomes.","","The government should help people rebuild as they were before.","","Neither agreenor disagree","Neither agreenor disagree","Neither agreenor disagree","Agree","Agree","Neither agreenor disagree","Agree","Agree","47","20","Never","Republican","","","","a46c48ad-6dcf-441f-bd4b-1e25d1ae9462zqztmn","1","5","99","56","17","135","1","Your chance of approval for a FEMA grant","Your chance of approval for an SBA disaster loan","35","51","G"
"1909","2025-04-03 21:26:20","2025-04-03 21:32:18","IP Address","74.46.238.161","100","357","True","2025-04-03 21:32:19","R_1rCxPSjhOEIJ5oR","","","","","43.1702","-77.6923","anonymous","EN","1","","0","0","","I agree","25 - 44","Yes","Own","NY","$75,000 to $99,999","Yes","White","","No","Female","Bachelor's or more","Yes","No","Detractor","2","","","","","","","","","","","","","","","","","","14420","2012","122000","Detractor","5","Minor damage (1% – 25%)","Yes","Yes","Yes","","No","","No","I am not sure","True","Agree","Likely (50% – 74%)","$10,000 to $29,999","Between 2 months and 6 months","59","Likely (50% – 74%)","Between 2 weeks and 2 months","","","","","","","","","","85","633","No","Yes","","","","","85","","","Passive","7","Passive","8","Passive","7","$5","Strongly disagree","Disagree","Agree","5","4","","","","","","","","","","","","","","","","","","","","","","","","","Detractor","1","Yes","98","","","","","","","","","","","","","","","","","","","Passive","7","Yes","95","","","","","","","","","Government assistance should aim to fully compensate people for their uninsured losses, even if this means providing more assistance to households with more expensive properties.","","The government should help people rebuild as they were before.","","Agree","Agree","Disagree","Agree","Neither agreenor disagree","Agree","Agree","Agree","57","54","Only some of the time","Republican","","","","1eda52ae-75cb-48b4-929b-3dcb79fb2c02zqztmn","1","5","96","68","13","147","1","Your chance of approval for a FEMA grant","Your chance of approval for an SBA disaster loan","34","55","E"
"1910","2025-04-03 21:25:22","2025-04-03 21:37:29","IP Address","172.59.211.36","100","727","True","2025-04-03 21:37:30","R_9KXe8vSpyUsQC7D","","","","","40.7418","-74.2236","anonymous","EN","0.8999999761581421","true","100","0","2025-03-21 15:13:27","I agree","45 - 64","Yes","Own","NJ","$50,000 to $74,999","I am not sure","White","","No","Male","High school or less","No","No","Detractor","5","","","","","","","","","","","","","","","","","","07407","1972","53000","Detractor","0","","No","Yes","No","","No","","No","True","False","Agree","Very unlikely (0% – 24%)","$10,000 to $29,999","Between 1 year and 2 years","67","Very unlikely (0% – 25%)","Between 1 year and 2 years","","","","","","","","","","53","505","No","No","No","","","","","","0","Detractor","6","Detractor","5","Detractor","5","$60","Disagree","Disagree","Strongly agree","5","4","","","","","","","","","","","","","","","","","","","","Promoter","10","No","","Its not his primary resident","","","","","","","","","","","","","","","","","","","Detractor","2","Yes","176","","","","","","","","","","","","","Government assistance should aim to fully compensate people for their uninsured losses, even if this means providing more assistance to households with more expensive properties.","","The government should provide direct financial aid and let individuals decide how to use it.","","Disagree","Disagree","Disagree","Neither agreenor disagree","Neither agreenor disagree","Neither agreenor disagree","Neither agreenor disagree","Neither agreenor disagree","100","2","Only some of the time","Republican","","","","61ca3ae3-b1a3-40bf-bbd1-1ea089ab24f9zqztmn","1","5","107","51","23","146","1","Your chance of approval for a FEMA grant","Your chance of approval for an SBA disaster loan","35","0","D"
"1911","2025-04-03 21:25:08","2025-04-03 21:42:54","IP Address","146.135.10.19","100","1066","True","2025-04-03 21:42:55","R_6EXESWF70IX6PpT","","","","","40.0337","-76.5044","anonymous","EN","0.699999988079071","","0","0","","I agree","45 - 64","Yes","Own","PA","$25,000 to $49,999","No","White","","Yes","Male","High school or less","No","No","Promoter","10","","","","","","","","","","","","","","","","","","17512","2022","205000","Detractor","6","Major damage (51% – 75%)","Yes","Yes","No","","No","","No","False","False","Agree","Very likely (75% – 99%)","$75,000","Between 2 weeks and 2 months","75","Unlikely (25% – 49%)","Between 2 weeks and 2 months","Yes","","","No","","90","","","","","","","","","","","","","","","Detractor","0","Detractor","0","Detractor","3","$5","Disagree","Disagree","Agree","5","4","","","","","","","","","","","","","","","","","","","","","","","","","Detractor","3","Yes","250","","","","","","","","","","","Detractor","0","Yes","250","","","","","","","","","","","","","","","","","Government assistance should prioritize low-income households.","","The government should help people rebuild in the same area with stronger, more resilient structures.","","Strongly agree","Strongly agree","Strongly agree","Agree","Strongly agree","Agree","Agree","Agree","7","100","Never","Democrat","","","","c16b851e-da60-497b-b407-29f61164b421zqztmn","1","5","90","51","28","142","0","","","","","C"
"1912","2025-04-03 21:49:03","2025-04-03 21:56:50","IP Address","98.235.110.96","100","467","True","2025-04-03 21:56:51","R_2TQSnuIL7sVL0FL","","","","","40.2744","-76.7062","anonymous","EN","0.8999999761581421","","0","0","","I agree","45 - 64","Yes","Own","PA","$50,000 to $74,999","I am not sure","White","","No","Female","High school or less","No","No","Detractor","5","","","","","","","","","","","","","","","","","","17057","2021","260000","Detractor","5","Minor damage (1% – 25%)","No","Yes","No","","No","","No","I am not sure","I am not sure","Agree","I am not sure","I am not sure","More than 2 years","16","I am not sure","More than 2 years","","","","","","","","","","","","No","No","No","","","","","","0","Detractor","0","Promoter","10","Passive","7","$55","Neither agree
nor disagree","Neither agree
nor disagree","Neither agree
nor disagree","5","4","","","","","","","","","","","","","","","","","","","","Detractor","1","Yes","249","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Promoter","10","No","","Equal government assistance should go to people of all incomes.","","The government should provide direct financial aid and let individuals decide how to use it.","","Agree","Agree","Agree","Agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","48","49","Most of the time","Republican","","","","a7994f08-de6d-437c-9831-30f06e7d9423zqztmn","1","5","108","63","24","142","1","The overall probability of FEMA giving a grant","The overall probability of obtaining approval for an SBA disaster loan","37","36","G"
